Quote_Id,Quote_Flag,PAR_SMOTE_RF_IG_15,AGG_SMOTE_RF_IG_15,PAR_SMOTE_RF_IG_21,AGG_SMOTE_RF_IG_21,PAR_EQ_RF_IG_15,AGG_EQ_RF_IG_15,PAR_AGG_RF_IG_21,AGG_EQ_RF_IG_21,PAR_SMOTE_DT_IG_15,AGG_SMOTE_DT_IG_15,PAR_SMOTE_DT_IG_21,AGG_SMOTE_DT_IG_21
94997,0,0,0,0,0,0,0,0,0,0,0,0,0
95003,0,0,0,0,0,0,0,0,0,0,0,0,0
95004,1,1,0,1,1,1,0,1,1,1,0,1,0
95010,1,1,1,1,1,1,1,1,1,1,1,1,1
95011,1,0,1,1,1,1,1,1,1,1,1,1,1
95012,0,0,0,0,0,0,0,1,1,1,0,0,0
95013,0,0,0,0,0,0,0,0,0,0,0,0,0
95018,0,0,0,0,0,0,0,0,0,0,0,0,0
95019,1,1,1,1,1,1,1,1,1,1,1,1,1
95020,1,1,1,1,1,1,1,1,1,1,1,1,1
95021,0,0,0,0,0,0,0,0,0,0,0,0,0
95025,0,0,0,0,0,0,0,0,0,0,0,0,0
95026,0,0,0,0,0,0,0,0,0,0,0,0,0
95030,0,0,0,0,0,0,0,0,0,0,0,0,0
95033,0,0,0,0,0,0,0,0,0,0,0,0,0
95034,1,0,0,1,0,0,1,0,1,0,0,1,1
95035,1,1,1,1,0,1,1,1,1,1,0,0,1
95036,0,0,0,0,0,0,0,0,0,0,0,0,0
95038,0,0,0,0,0,0,0,0,0,0,0,0,0
95039,1,1,1,1,1,1,1,1,1,1,1,1,1
95042,1,1,1,1,1,1,1,1,1,1,1,1,1
95046,1,1,1,1,1,1,1,1,1,1,1,0,1
95047,1,0,0,1,0,0,0,0,0,0,0,1,1
95050,0,0,0,0,0,0,0,0,0,0,0,0,0
95052,1,0,0,0,0,0,0,0,0,0,0,0,0
95054,0,0,0,0,0,0,0,0,0,0,0,0,0
95055,0,0,0,0,0,0,0,0,0,0,0,0,0
95056,1,1,1,1,1,1,1,1,1,1,1,1,1
95058,1,1,1,1,1,1,1,1,1,1,1,1,1
95063,0,0,0,0,0,0,0,0,0,0,0,0,0
95064,1,1,1,1,1,1,1,1,1,1,1,0,0
95066,0,0,0,0,0,0,0,0,0,0,0,0,0
95068,0,0,0,0,0,0,0,0,0,0,0,0,0
95072,1,1,1,1,0,1,1,1,0,1,1,1,1
95073,0,0,0,0,0,0,0,0,0,0,0,0,0
95074,1,1,1,1,0,1,1,1,1,1,1,0,0
95078,1,0,0,1,0,0,1,0,0,0,0,0,0
95079,1,0,0,1,0,0,0,0,0,0,0,0,0
95083,0,0,0,0,0,0,0,0,0,0,0,0,0
95090,1,1,1,1,1,1,1,1,1,1,1,0,0
95093,0,0,0,0,0,0,0,0,0,0,0,0,0
95095,1,0,0,1,0,0,0,0,0,0,0,0,0
95096,0,0,0,0,0,0,0,0,0,0,0,0,0
95098,0,0,0,0,0,0,0,0,0,0,0,0,0
95099,0,0,0,0,0,0,0,0,0,0,0,0,0
95103,0,0,0,0,0,0,0,0,0,0,0,0,0
95104,0,0,0,0,0,0,0,0,0,0,0,0,0
95105,1,1,1,1,1,1,1,1,1,1,1,1,1
95108,0,0,0,0,0,0,0,0,0,0,0,0,0
95110,0,0,0,0,0,0,0,0,0,0,0,0,0
95112,0,0,0,0,0,0,0,0,0,0,0,0,0
95113,1,0,0,1,0,1,0,0,1,0,1,1,1
95117,0,0,0,0,0,0,0,0,0,0,0,0,0
95120,1,1,1,1,1,1,1,1,1,1,1,0,1
95125,0,0,0,0,0,0,0,0,0,0,0,0,0
95129,0,0,0,0,0,0,0,0,0,0,0,0,0
95130,0,0,0,0,0,0,0,0,0,0,0,0,0
95140,1,0,0,1,0,0,0,0,0,1,0,0,1
95141,1,1,1,1,1,1,0,1,1,1,1,0,0
95142,0,0,0,0,0,0,0,0,0,0,0,0,0
95143,0,0,0,0,0,0,0,0,0,0,0,0,0
95146,0,0,0,0,0,0,0,0,0,0,0,0,0
95147,0,0,0,0,0,0,1,1,0,1,1,0,0
95148,0,0,0,0,0,0,0,0,0,0,0,0,0
95149,1,0,0,0,0,0,0,0,0,0,1,0,0
95152,0,0,0,0,0,0,0,0,0,0,0,0,0
95153,1,1,1,1,1,1,1,1,1,1,1,1,1
95159,0,0,0,0,0,0,0,0,0,0,0,0,0
95162,1,1,1,1,1,1,1,1,1,1,1,1,1
95163,0,0,0,0,0,0,0,0,0,0,0,0,0
95165,0,0,0,0,0,0,0,0,0,0,1,0,0
95169,0,0,0,0,0,0,0,0,0,0,0,0,0
95171,1,1,1,1,1,1,1,1,1,0,1,1,1
95179,0,0,0,0,0,0,0,0,0,0,0,0,0
95181,0,0,0,0,0,0,0,0,0,0,0,0,0
95182,0,0,0,0,0,0,0,0,0,0,0,0,0
95183,0,0,0,0,0,0,0,1,1,0,0,1,0
95184,1,1,1,1,1,1,1,1,1,1,1,1,1
95187,0,0,0,0,0,0,0,0,0,0,0,0,0
95188,1,1,1,1,1,1,1,1,1,1,1,1,1
95196,1,0,0,1,0,0,0,0,0,0,0,0,0
95197,1,0,0,1,0,1,0,0,1,0,1,1,1
95202,0,0,0,0,0,0,0,0,0,0,0,0,0
95204,1,1,1,1,1,1,1,1,0,1,1,1,1
95207,0,0,0,0,0,0,0,0,0,0,0,0,0
95208,0,0,0,0,0,0,0,0,0,0,0,0,0
95211,0,0,0,0,0,0,0,0,0,0,0,0,0
95214,0,0,0,0,0,0,0,0,0,0,0,0,0
95220,0,0,0,1,0,0,0,0,0,0,0,0,0
95223,0,0,0,0,0,0,0,0,0,0,0,0,0
95224,0,1,1,1,0,1,1,1,1,1,1,0,0
95225,0,0,0,0,0,0,0,0,0,0,0,0,0
95226,1,1,1,1,1,1,1,1,1,1,1,1,1
95227,0,0,0,0,0,0,0,0,0,0,0,0,0
95228,0,0,0,0,0,0,0,0,0,0,0,0,0
95232,1,0,0,0,0,0,0,0,0,1,0,0,1
95234,0,0,0,0,0,0,0,0,0,0,0,0,0
95242,0,0,0,0,0,0,0,0,0,0,0,0,0
95251,0,0,0,0,0,0,0,0,0,0,0,0,0
95252,0,0,0,0,0,0,0,0,0,0,0,0,0
95253,0,0,0,0,0,0,0,0,0,0,0,0,0
95255,0,0,0,0,0,0,0,0,0,0,0,0,0
95261,0,0,0,0,0,0,0,0,0,0,0,0,0
95262,0,0,0,0,0,0,0,0,0,0,0,0,0
95263,1,1,1,1,1,1,0,1,1,1,1,0,1
95266,0,0,0,0,0,0,0,0,0,0,0,0,0
95268,0,0,0,0,0,0,0,0,0,0,0,0,0
95270,0,1,0,0,0,1,1,1,1,0,0,0,0
95271,1,1,1,1,0,1,1,1,1,1,1,0,0
95276,0,0,0,0,0,0,0,0,0,0,0,0,0
95279,0,0,0,0,0,0,0,0,0,0,0,0,0
95280,1,0,0,1,0,1,0,0,1,0,0,0,1
95281,0,0,0,0,0,0,0,0,0,0,0,0,0
95283,1,1,1,1,0,1,1,1,1,1,1,0,0
95287,0,0,0,0,0,0,0,0,0,0,0,0,0
95290,1,1,1,1,1,1,1,1,1,1,1,1,1
95295,0,0,0,0,0,0,0,0,0,0,0,0,0
95299,1,0,0,1,1,1,1,0,0,0,1,1,1
95303,0,0,0,0,0,0,0,1,0,0,0,0,0
95304,0,0,0,0,0,0,0,0,0,0,0,0,0
95305,1,1,1,1,0,1,1,1,1,1,1,1,1
95306,1,1,1,1,0,1,1,1,1,1,1,0,0
95307,0,0,0,0,0,0,0,0,0,0,0,0,0
95308,0,0,0,0,0,0,0,0,0,0,0,0,0
95314,0,1,0,1,1,1,1,1,1,1,1,1,1
95315,0,0,0,0,0,0,0,0,0,0,0,0,0
95327,0,0,0,0,0,0,0,0,0,0,0,0,0
95329,1,1,1,1,0,1,1,1,1,1,1,1,1
95334,1,0,0,1,0,0,0,1,1,0,1,0,0
95338,0,0,0,0,0,0,0,0,0,0,0,0,0
95341,0,0,0,0,0,0,0,0,0,0,0,0,0
95347,0,0,0,0,0,0,0,0,0,0,0,0,0
95349,1,0,0,0,0,1,1,1,0,1,1,0,0
95352,0,0,0,0,0,0,0,0,0,0,0,0,0
95357,0,0,0,0,0,0,0,0,0,0,0,0,0
95358,0,0,0,0,0,0,0,0,0,0,0,0,0
95359,0,0,0,0,0,0,0,0,0,0,0,0,0
95362,0,0,0,0,0,0,0,0,0,0,0,0,0
95363,0,0,0,0,0,0,1,0,0,0,1,0,0
95364,1,1,1,1,1,1,1,1,1,1,1,1,1
95365,1,0,0,1,1,1,1,0,1,1,0,1,1
95367,1,1,1,1,0,1,1,1,1,1,0,0,0
95370,0,0,0,0,0,0,0,0,0,0,0,0,0
95375,1,1,1,1,1,1,1,0,1,1,1,1,1
95376,0,0,0,0,0,0,0,0,0,0,0,0,0
95378,0,0,0,0,0,0,0,0,0,0,0,0,0
95384,1,0,0,1,0,1,1,0,0,1,1,1,1
95390,1,1,1,1,0,1,1,1,0,1,1,0,0
95393,0,0,0,0,0,0,0,0,0,0,0,0,0
95394,0,0,0,0,0,0,0,0,0,0,0,0,0
95396,1,0,1,1,1,1,1,0,0,1,1,0,1
95402,0,0,0,0,0,0,0,0,0,0,0,0,0
95405,1,0,0,1,0,0,1,0,0,0,1,1,1
95407,0,0,0,0,0,0,0,0,0,0,0,0,0
95409,0,0,0,0,0,0,0,0,0,0,0,0,0
95411,0,0,0,0,0,0,0,0,0,0,0,0,0
95412,0,0,0,0,0,0,0,0,0,0,0,0,0
95415,0,0,0,0,0,0,0,0,0,0,0,0,0
95419,0,0,0,0,0,0,0,0,0,0,0,0,0
95420,0,0,0,0,0,0,0,0,0,0,0,0,0
95427,1,1,1,1,1,1,1,1,1,1,1,1,1
95432,0,0,0,0,0,0,0,0,0,0,0,0,0
95433,0,0,0,0,0,0,0,0,0,0,0,0,0
95436,1,1,1,1,1,1,1,1,1,1,1,1,1
95441,1,1,1,1,1,1,1,1,1,1,1,1,1
95443,0,0,0,0,0,0,0,0,0,0,0,0,1
95444,1,1,1,1,1,1,1,1,1,1,1,1,1
95446,0,0,0,0,0,0,0,0,0,0,0,0,0
95450,0,0,0,0,0,0,0,0,0,0,0,0,0
95451,1,1,1,1,0,1,1,1,1,0,1,1,0
95454,1,0,0,1,0,0,0,0,0,0,1,0,0
95456,0,0,0,0,0,0,0,0,0,0,0,0,0
95467,1,1,1,1,0,1,1,1,1,1,1,1,1
95470,0,0,0,0,0,0,0,0,0,0,0,0,0
95473,0,0,0,0,0,0,0,0,0,0,0,0,0
95474,1,1,1,1,0,1,1,1,1,1,1,1,1
95475,0,0,0,0,0,0,0,0,0,0,0,0,0
95476,0,0,0,0,0,0,0,0,0,0,0,0,0
95477,1,1,1,1,0,1,1,1,1,1,1,0,0
95479,1,1,1,1,0,1,1,1,1,1,1,1,1
95480,0,0,0,0,0,0,0,0,0,0,0,0,0
95483,1,1,0,0,1,0,0,1,1,1,1,0,0
95485,0,0,0,0,0,0,0,0,0,0,0,0,0
95491,0,0,0,0,0,0,0,0,0,0,0,0,0
95496,1,1,1,1,0,1,1,1,1,1,1,0,0
95497,0,0,0,0,0,0,0,0,0,0,0,0,0
95499,1,1,1,1,0,1,1,1,1,1,1,0,0
95500,0,0,0,0,0,0,0,0,0,0,0,0,0
95502,0,0,0,0,0,0,0,0,0,0,0,0,0
95503,1,1,1,1,0,1,1,1,1,1,1,1,1
95504,0,0,0,0,0,0,0,0,0,0,0,0,0
95505,0,0,0,0,0,0,0,0,0,0,0,0,0
95507,0,0,0,0,0,0,0,0,0,0,0,0,0
95511,0,0,0,0,0,0,0,0,0,0,0,0,0
95512,1,1,1,1,1,1,1,1,1,1,1,1,1
95513,1,1,0,1,1,1,1,0,1,0,1,1,1
95514,0,0,0,0,0,0,0,0,0,0,0,0,0
95515,0,0,0,0,0,0,0,0,0,0,0,0,0
95517,0,0,0,0,0,0,0,0,0,0,0,0,0
95521,0,0,0,0,0,0,0,0,0,0,0,0,0
95523,1,1,1,1,1,1,1,1,1,1,1,1,1
95524,0,0,0,0,0,0,0,0,0,0,0,0,0
95528,0,0,0,0,0,0,0,0,0,0,0,0,0
95531,1,1,1,1,0,1,1,1,0,1,1,1,1
95533,1,1,1,1,1,1,1,1,1,1,1,0,1
95535,1,1,1,1,1,1,1,1,1,1,1,0,0
95538,0,0,0,0,0,0,0,0,0,0,0,0,0
95541,1,1,1,1,1,1,1,1,1,1,1,1,1
95542,1,1,1,1,0,1,1,0,1,1,1,1,1
95545,1,1,1,1,0,1,1,0,0,1,1,0,0
95549,1,0,0,1,0,0,0,0,0,0,0,1,1
95551,0,0,0,0,0,0,0,0,0,0,0,0,0
95553,0,0,0,0,0,0,0,0,0,0,0,0,0
95555,1,1,1,1,1,1,1,1,1,1,1,1,1
95556,1,1,1,1,1,1,1,1,1,0,1,1,1
95558,0,0,0,0,0,0,0,0,0,0,0,0,0
95560,1,1,1,1,1,1,1,1,1,1,1,1,1
95561,0,0,0,0,0,0,0,0,0,0,0,0,0
95564,0,0,0,0,0,0,0,0,0,0,0,0,0
95565,0,0,0,0,0,0,0,0,0,0,0,0,0
95566,0,0,0,0,0,0,0,0,0,0,0,0,0
95572,0,0,0,0,0,0,0,0,0,0,0,0,0
95576,0,0,0,0,0,0,0,0,0,0,0,0,0
95578,0,0,0,0,0,0,0,0,0,0,0,0,0
95584,0,0,0,0,0,0,0,0,0,0,0,0,0
95585,0,0,0,0,0,0,0,0,0,0,0,0,0
95586,0,0,0,0,0,0,0,0,0,0,0,0,0
95587,1,0,0,1,0,0,1,0,1,0,1,0,0
95591,0,0,0,0,0,0,0,0,0,0,0,0,0
95593,1,1,1,1,1,1,1,1,1,1,1,1,1
95595,1,0,0,0,0,0,0,0,0,0,0,0,0
95596,1,0,0,1,1,0,1,0,1,1,0,1,1
95600,0,0,0,0,0,0,0,0,0,0,0,0,0
95602,0,0,0,0,0,0,0,0,0,0,0,0,0
95603,0,0,0,0,0,0,0,0,0,0,0,0,0
95604,1,0,0,1,0,0,0,0,0,0,1,0,0
95605,0,0,0,0,0,0,0,0,0,0,0,0,0
95609,0,0,0,0,0,0,0,0,0,0,0,0,0
95611,0,0,0,0,0,0,0,0,0,0,0,0,0
95612,1,1,1,1,1,1,1,1,1,1,1,1,0
95614,0,0,0,0,0,0,0,0,0,0,0,0,0
95615,0,0,0,0,0,0,0,0,0,0,0,0,0
95616,0,0,0,0,0,0,0,0,0,0,0,0,0
95617,0,0,0,0,0,0,0,0,0,0,0,0,0
95618,1,1,1,1,0,1,1,0,0,1,1,0,0
95619,1,1,1,1,0,1,1,1,1,0,1,0,0
95620,0,0,0,0,0,0,0,0,0,0,0,0,0
95622,0,0,0,0,0,0,0,0,0,1,1,0,0
95624,0,0,0,0,0,0,0,0,0,0,0,0,0
95626,0,0,0,0,0,0,0,0,0,0,0,0,0
95629,1,0,0,1,1,1,0,0,1,1,1,1,0
95634,1,1,1,1,0,1,1,1,0,1,1,0,0
95637,1,0,1,1,0,1,1,0,0,0,0,0,0
95639,1,1,1,1,0,1,1,1,1,1,1,0,0
95641,0,0,0,0,0,0,0,0,0,0,0,0,0
95642,0,0,0,0,0,0,0,0,0,0,0,0,0
95644,0,0,0,0,0,0,0,0,0,0,0,0,0
95649,0,1,1,1,0,1,1,1,1,1,1,0,0
95652,0,0,0,0,0,0,0,0,1,0,0,0,0
95653,1,1,1,1,1,1,1,1,1,1,1,1,1
95654,1,1,1,1,1,1,1,1,1,1,0,1,1
95656,1,1,1,1,1,1,1,1,1,1,1,0,0
95658,0,0,0,0,0,0,0,0,0,0,0,0,0
95659,0,0,0,0,0,0,0,0,0,0,0,0,1
95661,0,0,0,0,0,0,0,0,0,0,0,0,0
95662,1,1,1,1,0,1,1,1,1,0,1,1,1
95664,1,1,1,1,1,1,1,1,1,1,1,1,1
95669,0,0,0,0,0,0,0,0,0,0,0,0,0
95670,1,1,1,1,1,1,1,1,1,0,1,1,1
95673,0,0,0,0,0,0,0,0,0,0,0,0,0
95675,1,1,1,1,0,1,1,1,1,0,1,0,0
95677,1,1,1,1,0,1,1,1,1,1,1,0,1
95678,1,1,1,1,0,1,1,1,1,1,1,0,0
95680,1,1,1,1,0,1,1,1,1,1,1,0,0
95690,1,1,1,1,1,1,1,1,1,1,1,0,0
95693,0,0,0,0,0,0,0,0,0,0,0,0,0
95694,0,0,0,0,0,0,0,0,0,0,0,0,0
95695,0,0,0,0,0,0,0,0,0,1,0,0,0
95696,1,1,1,1,1,1,1,1,1,1,1,1,1
95698,1,1,1,1,1,1,1,1,1,1,1,1,1
95700,1,1,1,1,0,1,1,1,1,1,1,0,1
95703,1,1,1,1,0,1,1,1,0,1,1,0,1
95704,1,1,1,1,0,1,1,0,1,1,1,1,1
95711,0,0,0,0,0,0,0,0,0,0,0,0,0
95714,0,0,0,0,0,0,0,0,0,0,0,0,0
95715,1,1,1,1,1,1,1,1,1,1,1,0,1
95722,0,0,0,0,0,0,0,0,0,0,0,0,0
95724,1,0,0,0,0,0,0,1,0,0,0,0,0
95726,1,1,1,1,1,1,1,1,0,1,1,1,1
95727,0,0,0,0,0,0,0,0,0,0,0,0,0
95730,0,0,0,1,0,0,1,0,0,0,1,0,0
95731,0,0,0,0,0,0,0,0,0,0,0,0,0
95732,0,0,0,0,0,0,0,0,0,0,0,0,0
95734,1,0,0,1,0,0,0,0,0,0,0,0,0
95735,0,0,0,0,0,0,0,0,0,0,0,0,0
95741,0,0,0,0,0,0,0,0,0,0,0,0,0
95742,0,0,0,0,0,0,0,0,0,0,0,0,0
95743,1,1,1,1,1,1,1,1,1,1,1,0,0
95749,0,0,0,0,0,0,0,0,0,0,0,0,0
95752,1,0,0,0,0,0,0,0,0,0,0,0,0
95753,1,0,0,0,0,0,0,0,0,1,0,0,0
95755,0,0,0,0,0,0,1,1,1,1,1,1,0
95757,0,0,0,0,0,0,0,0,0,0,0,0,0
95759,1,0,1,1,1,1,1,1,0,1,1,0,0
95761,1,1,1,1,1,1,1,1,1,0,1,0,0
95762,0,0,0,0,0,0,0,0,0,0,0,0,0
95763,0,0,0,0,0,0,0,0,0,0,0,0,0
95764,0,0,0,0,0,0,0,1,1,0,0,0,0
95766,0,0,0,0,0,0,0,0,0,0,0,0,0
95768,1,1,1,1,0,1,1,1,1,1,1,1,1
95774,0,0,0,0,0,0,0,0,0,0,0,0,0
95778,1,0,0,1,0,0,0,0,0,0,1,1,1
95779,0,0,0,0,0,0,0,0,0,0,0,0,0
95784,0,0,0,0,0,0,0,0,0,0,0,0,0
95785,1,1,1,1,1,1,1,1,1,1,1,1,0
95793,0,0,0,0,0,0,0,0,0,0,0,0,0
95794,0,0,0,0,0,0,0,1,0,0,0,0,0
95801,0,0,0,0,0,0,0,0,0,0,0,0,0
95802,1,1,1,1,1,1,1,1,1,0,0,1,1
95803,0,0,0,0,0,0,0,0,0,0,0,0,0
95810,0,0,0,0,0,0,0,0,0,0,0,0,0
95812,1,1,1,1,0,1,1,1,1,1,1,0,0
95813,0,0,0,0,0,0,0,0,0,0,0,0,0
95819,0,0,0,0,0,0,0,0,0,0,0,0,0
95821,0,0,0,0,0,0,0,0,0,0,0,0,0
95823,1,1,1,1,0,1,1,1,1,1,1,0,0
95824,0,0,0,0,0,0,0,0,0,0,0,0,0
95825,1,1,1,1,1,1,1,1,1,1,1,1,1
95827,0,0,0,0,0,0,0,0,0,0,0,0,0
95840,0,0,0,0,0,0,0,0,0,0,0,0,0
95841,0,0,0,0,0,0,0,0,0,0,0,0,0
95842,1,1,1,1,1,1,1,1,1,1,1,1,1
95845,0,0,0,0,0,0,0,0,0,0,0,0,0
95849,0,0,0,0,0,0,0,0,0,0,0,0,0
95851,1,1,1,1,1,1,1,1,1,1,1,1,1
95852,0,0,0,0,0,0,0,0,0,0,0,0,0
95854,1,0,0,1,0,1,0,0,0,0,0,1,1
95855,0,0,0,0,0,0,0,0,0,0,0,0,0
95857,0,0,0,0,0,0,0,0,0,0,0,0,0
95859,0,0,0,0,0,0,0,0,0,0,0,0,0
95863,0,0,0,0,0,0,0,0,0,0,0,0,0
95864,1,1,1,1,0,1,1,1,1,1,1,0,0
95866,0,0,0,0,0,0,0,0,0,0,0,0,0
95869,0,0,0,0,0,0,0,0,0,0,0,0,0
95871,0,0,0,0,0,0,0,0,0,0,0,0,0
95875,0,0,0,0,0,0,0,0,0,0,0,0,0
95877,1,0,0,1,0,0,0,0,0,1,0,1,0
95883,0,0,0,0,0,0,0,0,0,0,0,0,0
95886,0,0,0,0,0,0,0,0,0,0,0,0,0
95888,0,0,0,0,0,0,0,0,0,0,0,0,0
95890,1,1,1,1,1,1,1,1,1,1,1,1,1
95893,1,1,1,1,0,1,1,1,1,1,1,1,1
95897,0,0,0,0,0,0,0,0,0,0,0,0,0
95898,1,0,1,1,0,0,1,0,0,1,1,0,0
95908,1,1,1,1,1,1,1,1,1,1,1,1,1
95910,0,0,0,0,0,0,0,0,0,0,0,0,0
95913,1,0,0,1,0,1,0,0,0,0,1,0,0
95915,1,1,1,1,1,1,1,1,1,1,1,0,1
95918,1,1,1,1,1,1,1,1,1,1,1,1,1
95920,1,0,0,1,0,1,1,1,1,0,1,0,1
95921,1,1,1,1,1,1,1,1,1,1,1,1,1
95922,0,0,0,0,0,0,0,0,0,0,0,0,0
95924,0,0,0,0,0,0,0,0,0,0,0,0,0
95926,0,0,0,0,0,0,0,0,0,0,0,0,0
95931,0,0,0,0,0,0,0,0,0,0,0,0,0
95936,0,0,0,0,0,0,0,0,0,0,0,0,0
95940,1,0,0,1,0,0,0,0,0,1,0,1,1
95941,1,1,1,1,1,1,1,1,1,1,1,1,0
95943,1,1,1,1,1,1,1,1,1,1,1,1,1
95944,0,0,0,0,0,0,0,0,0,0,0,0,0
95945,0,0,0,0,0,0,0,0,0,0,0,0,0
95946,0,0,0,0,0,0,0,0,0,0,0,0,0
95948,0,0,0,0,0,0,0,0,0,0,0,0,0
95949,0,0,0,0,0,0,0,0,0,0,0,0,0
95953,0,0,0,0,0,0,0,0,0,0,0,0,0
95954,1,1,1,1,0,1,1,1,1,1,1,1,1
95956,0,0,0,0,0,0,0,0,0,0,0,0,0
95960,0,0,0,0,0,0,0,0,0,0,0,0,0
95961,1,0,0,0,0,0,0,0,0,0,1,0,1
95964,1,1,1,1,0,1,1,1,0,0,1,1,0
95972,1,0,0,1,0,0,0,0,0,0,0,0,1
95973,1,0,1,1,1,1,1,1,1,1,0,1,1
95974,0,0,0,0,0,0,0,0,0,0,0,0,0
95976,0,0,0,0,0,0,0,0,0,0,0,0,0
95978,0,0,0,0,0,0,0,0,0,0,0,0,0
95980,1,0,0,1,0,0,0,0,0,0,0,0,0
95982,0,0,0,0,0,0,0,0,0,0,0,0,0
95983,0,0,0,0,0,0,0,0,0,0,0,0,0
95986,0,0,0,0,0,0,0,0,0,0,0,0,0
95988,1,1,1,1,1,1,1,1,1,1,1,1,1
95992,0,0,0,0,0,0,0,0,0,0,0,0,0
95995,1,1,1,1,1,1,1,1,1,1,1,1,1
95998,0,0,0,0,0,0,0,0,0,0,0,0,0
96003,1,1,1,1,0,1,1,1,1,1,1,0,0
96005,0,0,0,0,0,0,0,0,0,0,0,0,0
96007,1,1,1,1,1,1,1,1,1,1,1,1,1
96012,1,0,0,0,0,0,0,0,0,0,0,0,0
96013,0,0,0,0,0,0,0,0,0,0,0,0,0
96022,1,0,0,1,0,0,0,0,0,1,0,0,1
96024,0,0,0,0,0,0,0,0,0,0,0,0,0
96026,0,0,0,0,0,0,0,0,0,0,0,0,0
96027,0,0,0,0,0,0,0,0,0,0,0,0,0
96029,1,1,1,1,1,1,1,1,1,1,1,1,1
96038,0,0,0,0,0,0,0,0,0,0,0,0,0
96040,0,0,0,0,0,0,0,0,0,0,0,0,0
96045,0,0,0,0,0,0,0,0,0,0,0,0,0
96049,1,0,0,1,1,0,0,0,0,0,0,0,0
96052,0,0,0,0,0,0,0,0,0,0,0,0,0
96053,0,0,0,0,0,0,0,0,0,0,0,0,0
96054,0,0,0,0,0,0,0,0,0,0,0,0,0
96055,1,0,1,1,0,1,1,1,1,0,1,1,1
96056,0,0,0,0,0,0,0,0,0,0,0,0,0
96058,0,0,0,0,0,0,0,0,0,0,0,0,0
96059,1,1,1,1,0,1,1,0,0,0,0,1,1
96063,0,0,0,0,0,0,0,0,0,0,0,0,0
96066,0,0,0,0,0,0,0,0,0,0,0,0,0
96069,1,0,0,1,0,0,0,0,1,0,0,0,1
96071,0,0,0,0,0,0,0,0,0,0,0,0,0
96073,0,0,0,0,0,0,0,0,0,0,0,0,0
96075,1,1,1,1,1,1,1,1,1,1,1,0,1
96076,0,0,0,0,0,0,0,0,0,0,0,0,0
96077,0,0,0,0,0,0,0,0,0,0,0,0,0
96080,1,1,1,1,0,1,1,1,1,0,1,0,0
96081,0,0,0,0,0,0,0,0,0,0,0,0,0
96084,0,0,0,0,0,0,0,0,0,0,0,0,0
96085,0,0,0,0,0,0,0,0,0,0,0,0,0
96087,0,0,0,0,0,0,0,0,0,0,0,0,0
96088,1,1,1,1,0,1,1,1,1,1,1,1,1
96089,0,0,0,0,0,0,0,0,0,0,0,0,0
96091,0,0,0,0,0,0,0,0,0,0,0,0,0
96092,0,0,0,0,0,0,0,0,0,0,0,0,0
96093,0,0,0,0,0,0,0,0,0,0,0,0,0
96095,0,0,0,0,0,0,0,0,0,0,0,0,0
96097,0,0,0,0,0,0,0,0,0,0,0,0,0
96103,0,0,0,0,0,0,0,0,0,0,0,0,0
96109,0,0,0,0,0,0,0,0,0,1,0,0,0
96112,0,0,0,0,0,0,0,1,0,1,0,0,0
96115,1,1,1,1,1,1,1,1,1,1,1,1,1
96116,0,0,0,0,0,0,0,0,0,0,0,0,0
96118,0,0,0,0,0,0,0,0,0,0,0,0,0
96123,1,1,1,1,1,1,1,1,1,1,1,1,1
96124,1,1,1,1,1,1,1,1,1,1,1,1,1
96130,1,0,0,1,0,0,0,0,1,1,1,1,1
96131,0,0,0,0,0,0,0,0,0,0,0,0,0
96132,1,1,1,1,1,1,1,1,1,1,1,0,1
96134,0,0,0,0,0,0,0,0,0,0,0,0,0
96137,0,0,0,0,0,0,0,0,0,0,0,0,0
96139,1,0,0,0,0,0,0,0,0,0,0,0,0
96142,1,0,0,1,0,0,0,0,0,0,0,0,0
96144,0,0,0,0,0,0,0,0,0,0,0,0,0
96145,1,1,1,1,1,1,1,1,1,1,1,1,1
96148,0,0,0,0,0,0,0,0,0,0,0,0,0
96150,0,0,0,0,0,0,0,0,0,0,0,0,0
96152,0,0,0,0,0,0,0,0,0,0,0,0,0
96153,1,1,1,1,0,1,1,1,1,1,1,1,1
96157,1,1,1,1,0,1,1,1,1,1,1,1,1
96158,0,0,0,0,0,0,0,0,0,0,0,0,0
96159,1,1,1,1,1,1,1,1,1,1,1,0,0
96160,0,0,0,0,0,0,0,0,0,0,0,0,0
96166,0,0,0,0,0,0,0,0,0,0,0,0,0
96169,1,1,1,1,0,0,1,1,0,1,1,1,1
96170,1,1,1,1,0,1,1,1,1,1,1,1,0
96177,0,0,0,0,0,0,0,0,0,0,0,0,0
96178,0,0,0,0,0,0,0,0,0,0,0,0,0
96179,0,0,0,1,0,0,0,0,0,1,0,0,0
96182,1,1,1,1,0,1,1,1,1,1,1,0,1
96183,1,0,0,1,0,0,0,0,0,0,1,0,0
96186,0,0,0,0,0,0,0,0,0,0,0,0,0
96187,1,1,1,1,1,1,1,1,1,1,1,1,1
96188,1,1,1,1,0,1,1,1,1,1,1,1,1
96190,0,0,0,0,0,0,0,0,0,0,0,0,0
96196,0,0,0,0,0,0,0,0,0,0,0,0,0
96197,0,0,0,0,0,0,0,0,0,0,0,0,0
96199,0,0,0,0,0,0,0,0,0,0,0,0,0
96200,1,0,0,1,0,0,0,0,0,0,0,1,1
